Date/Time (PST),""" - 2700' - Berne",""" - 3950' - Stevens Pass - Schmidt Haus",""" - 4790' - Stevens Pass - Grace Lakes",""" - 4800' - Stevens Pass - Brooks Precipitation"
2019-02-03 01:00,32.99,62.1,85.5,83.0
2019-02-03 00:00,34.04,62.5,86.1,86.8
2019-02-02 23:00,34.51,62.65,86.7,87.7
2019-02-02 22:00,34.57,62.38,87.3,88.5
2019-02-02 21:00,34.45,62.65,86.6,89.7
2019-02-02 20:00,34.46,62.65,86.2,87.9
2019-02-02 19:00,34.59,62.38,86.7,88.1
2019-02-02 18:00,34.59,61.98,86.1,88.5
2019-02-02 17:00,34.78,62.65,85.9,88.6
2019-02-02 16:00,34.78,62.31,85.9,87.8
2019-02-02 15:00,34.19,60.4,85.9,87.8
2019-02-02 14:00,34.52,61.85,87.0,88.1
2019-02-02 13:00,34.52,61.45,87.1,88.6
2019-02-02 12:00,34.46,62.57,87.7,88.6
2019-02-02 11:00,34.33,62.37,86.9,88.7
2019-02-02 10:00,142.8,62.64,87.4,89.6
2019-02-02 09:00,126.5,62.65,86.5,89.7
2019-02-02 08:00,145.4,62.82,87.7,90.8
2019-02-02 07:00,33.8,62.62,86.5,91.2
2019-02-02 06:00,34.26,63.22,86.3,91.3
2019-02-02 05:00,34.26,63.3,86.9,90.9
2019-02-02 04:00,34.65,63.3,87.6,90.7
2019-02-02 03:00,34.98,63.17,88.7,90.7
2019-02-02 02:00,34.98,61.52,87.9,90.1
2019-02-02 01:00,35.31,61.79,84.9,88.4
2019-02-02 00:00,35.31,61.59,86.8,88.8
2019-02-01 23:00,35.31,60.6,82.7,88.6
2019-02-01 22:00,35.18,59.41,85.1,87.1
2019-02-01 21:00,35.04,59.81,82.5,87.2
2019-02-01 20:00,35.18,60.6,82.4,86.0
2019-02-01 19:00,35.04,60.8,83.1,86.7
2019-02-01 18:00,34.98,60.87,83.6,86.0
2019-02-01 17:00,34.98,60.8,83.6,84.0
2019-02-01 16:00,34.85,60.65,83.9,85.5
2019-02-01 15:00,34.78,60.66,84.4,86.3
2019-02-01 14:00,34.78,60.79,84.4,86.5
2019-02-01 13:00,34.57,60.77,84.3,85.4
2019-02-01 12:00,34.57,60.7,84.4,85.7
2019-02-01 11:00,34.44,60.44,84.6,86.7
2019-02-01 10:00,34.57,60.51,85.2,86.3
2019-02-01 09:00,34.44,60.64,85.1,85.0
2019-02-01 08:00,34.49,60.5,85.1,85.1
2019-02-01 07:00,34.5,60.5,84.9,85.7
2019-02-01 06:00,34.43,60.5,84.9,86.2
2019-02-01 05:00,34.43,60.63,85.3,86.0
2019-02-01 04:00,34.49,60.44,85.1,86.2
2019-02-01 03:00,34.43,60.63,85.1,85.8
2019-02-01 02:00,34.57,60.63,84.7,85.3
2019-02-01 01:00,34.49,60.57,85.0,86.0
2019-02-01 00:00,34.5,60.7,84.7,86.2
2019-01-31 23:00,34.43,60.7,85.1,86.5
2019-01-31 22:00,34.44,60.7,85.3,86.2
2019-01-31 21:00,34.57,60.64,85.4,86.5
2019-01-31 20:00,34.57,60.7,85.4,86.5
2019-01-31 19:00,34.57,60.84,85.3,86.5
2019-01-31 18:00,34.57,60.71,85.3,86.2
2019-01-31 17:00,34.51,60.52,85.5,86.5
2019-01-31 16:00,34.46,60.64,85.3,86.3
2019-01-31 15:00,34.39,60.63,85.1,85.9
2019-01-31 14:00,34.39,60.3,84.9,86.2
2019-01-31 13:00,34.38,60.24,85.1,86.0
2019-01-31 12:00,34.3,59.97,84.8,86.2
2019-01-31 11:00,33.97,60.7,85.0,86.4
2019-01-31 10:00,34.48,60.63,85.5,86.5
2019-01-31 09:00,34.61,60.63,85.5,86.6
2019-01-31 08:00,34.35,60.9,85.8,86.8
2019-01-31 07:00,34.61,60.7,85.7,86.9
2019-01-31 06:00,34.61,60.9,85.4,86.9
2019-01-31 05:00,34.61,60.77,85.7,86.8
2019-01-31 04:00,34.75,60.83,85.5,86.9
2019-01-31 03:00,34.82,60.96,85.7,87.2
2019-01-31 02:00,34.61,60.9,85.7,86.9
2019-01-31 01:00,34.63,60.71,86.2,86.8
2019-01-31 00:00,34.76,60.9,85.8,87.3
2019-01-30 23:00,34.83,60.84,86.2,86.8
2019-01-30 22:00,34.83,60.9,85.7,86.6
2019-01-30 21:00,34.7,60.99,86.1,86.8
2019-01-30 20:00,34.83,60.99,86.2,86.9
2019-01-30 19:00,34.78,60.65,85.9,86.8
2019-01-30 18:00,34.78,60.79,86.2,86.8
2019-01-30 17:00,34.65,60.79,86.1,86.8
2019-01-30 16:00,34.59,60.77,86.4,87.1
2019-01-30 15:00,34.59,60.37,86.4,87.1
2019-01-30 14:00,34.52,60.77,86.4,86.8
2019-01-30 13:00,34.44,60.37,86.0,86.6
2019-01-30 12:00,34.56,60.63,86.0,87.2
2019-01-30 11:00,34.48,61.03,85.3,87.1
2019-01-30 10:00,34.15,61.09,85.5,87.1
2019-01-30 09:00,34.54,60.9,86.0,87.2
2019-01-30 08:00,34.68,61.16,85.9,87.4
2019-01-30 07:00,34.68,61.09,86.0,87.3
2019-01-30 06:00,34.94,60.9,85.5,87.3
2019-01-30 05:00,34.94,61.16,85.9,87.6
2019-01-30 04:00,34.81,61.29,85.7,87.5
2019-01-30 03:00,34.81,61.16,86.2,87.7
2019-01-30 02:00,34.94,61.09,86.2,87.7
2019-01-30 01:00,34.94,61.23,85.0,87.7
2019-01-30 00:00,34.87,61.09,84.2,87.5
2019-01-29 23:00,34.87,61.36,85.4,87.7
2019-01-29 22:00,34.94,61.29,85.1,87.5
2019-01-29 21:00,34.94,61.16,85.0,87.5
2019-01-29 20:00,35.0,61.03,84.8,87.7
2019-01-29 19:00,34.94,61.23,85.5,87.8
2019-01-29 18:00,35.22,61.04,85.8,87.7
2019-01-29 17:00,34.91,61.37,86.1,87.7
2019-01-29 16:00,34.78,61.1,85.2,87.7
2019-01-29 15:00,34.52,60.63,85.6,87.6
2019-01-29 14:00,34.76,60.77,85.8,86.8
2019-01-29 13:00,34.56,59.84,85.7,87.2
2019-01-29 12:00,34.42,59.64,85.5,87.2
2019-01-29 11:00,34.22,61.16,85.8,88.2
2019-01-29 10:00,34.81,61.42,85.9,87.9
2019-01-29 09:00,34.81,61.42,86.0,88.0
2019-01-29 08:00,34.94,61.49,86.3,88.0
2019-01-29 07:00,34.87,61.69,85.8,88.0
2019-01-29 06:00,34.87,61.49,85.6,88.0
2019-01-29 05:00,34.61,61.09,85.8,88.1
2019-01-29 04:00,34.87,61.69,85.9,88.2
2019-01-29 03:00,34.61,61.29,86.2,88.1
2019-01-29 02:00,34.87,61.49,86.0,88.1
2019-01-29 01:00,35.0,61.42,86.0,88.1
2019-01-29 00:00,35.08,61.42,86.4,88.1
2019-01-28 23:00,35.09,61.62,86.0,88.1
2019-01-28 22:00,34.96,61.3,86.0,88.1
2019-01-28 21:00,34.96,61.43,86.1,88.3
2019-01-28 20:00,34.96,61.69,87.0,88.2
2019-01-28 19:00,34.91,61.57,86.5,88.2
2019-01-28 18:00,35.04,61.69,86.9,88.4
2019-01-28 17:00,34.98,61.71,86.5,88.1
2019-01-28 16:00,34.98,61.44,87.2,88.3
2019-01-28 15:00,34.91,61.63,86.7,87.9
2019-01-28 14:00,34.98,61.16,86.1,87.9
2019-01-28 13:00,34.78,60.7,86.8,88.0
2019-01-28 12:00,34.65,60.11,87.3,88.4
2019-01-28 11:00,160.5,61.23,87.3,88.1
2019-01-28 10:00,34.61,61.29,87.2,88.4
2019-01-28 09:00,35.0,61.75,87.3,87.8
2019-01-28 08:00,35.13,61.82,87.4,88.7
2019-01-28 07:00,35.26,61.49,87.6,88.3
2019-01-28 06:00,35.0,61.82,87.3,88.5
2019-01-28 05:00,35.26,61.62,87.2,88.5
2019-01-28 04:00,35.2,61.82,87.3,88.5
2019-01-28 03:00,35.13,61.82,86.9,88.7
2019-01-28 02:00,35.2,62.09,86.8,88.8
2019-01-28 01:00,35.15,61.7,86.2,88.8
2019-01-28 00:00,35.35,61.31,87.0,88.8
2019-01-27 23:00,34.96,61.72,87.1,88.6
2019-01-27 22:00,35.29,61.99,87.1,88.7
2019-01-27 21:00,35.24,61.32,86.7,88.7
2019-01-27 20:00,35.04,62.05,87.9,88.7
2019-01-27 19:00,34.98,62.12,87.0,88.6
2019-01-27 18:00,35.11,61.99,87.7,88.5
2019-01-27 17:00,34.85,61.72,87.0,88.9
2019-01-27 16:00,34.8,61.72,86.6,88.8
2019-01-27 15:00,34.66,61.46,85.5,88.6
2019-01-27 14:00,34.92,60.74,85.3,88.2
2019-01-27 13:00,34.92,59.6,84.7,88.7
2019-01-27 12:00,34.8,58.14,86.9,88.8
2019-01-27 11:00,34.53,61.19,87.3,88.9
2019-01-27 10:00,35.44,62.24,87.2,89.2
2019-01-27 09:00,35.31,62.04,87.7,89.2
2019-01-27 08:00,34.98,61.85,87.5,89.2
2019-01-27 07:00,35.24,61.97,87.7,89.2
2019-01-27 06:00,35.18,62.11,87.8,89.2
2019-01-27 05:00,34.98,62.12,87.8,89.2
2019-01-27 04:00,35.31,62.05,87.9,89.5
2019-01-27 03:00,34.98,61.92,87.9,89.5
2019-01-27 02:00,34.98,61.85,87.7,89.3
2019-01-27 01:00,35.11,62.25,87.9,89.5
2019-01-27 00:00,35.31,62.25,88.2,89.5
2019-01-26 23:00,35.24,62.25,88.1,89.4
2019-01-26 22:00,35.31,62.25,88.1,89.6
2019-01-26 21:00,35.31,62.12,88.0,89.5
2019-01-26 20:00,35.24,61.92,88.1,89.3
2019-01-26 19:00,35.24,61.86,88.3,89.1
2019-01-26 18:00,35.06,62.38,88.1,89.8
2019-01-26 17:00,35.0,62.38,87.8,89.7
2019-01-26 16:00,35.07,61.99,87.8,89.6
2019-01-26 15:00,34.99,61.86,87.7,89.7
2019-01-26 14:00,33.87,61.26,87.8,89.8
2019-01-26 13:00,34.41,60.39,87.7,89.3
2019-01-26 12:00,34.48,60.65,85.8,88.8
2019-01-26 11:00,34.92,61.83,86.7,89.4
2019-01-26 10:00,35.24,62.22,87.2,89.2
2019-01-26 09:00,34.91,62.42,87.9,89.6
2019-01-26 08:00,34.98,61.7,87.1,90.0
2019-01-26 07:00,34.91,62.62,87.9,89.2
2019-01-26 06:00,34.78,62.38,87.8,89.0
2019-01-26 05:00,35.04,62.41,87.6,89.6
2019-01-26 04:00,35.18,62.49,87.2,89.7
2019-01-26 03:00,35.18,62.35,87.4,89.6
2019-01-26 02:00,34.85,62.5,87.6,89.7
2019-01-26 01:00,35.37,62.76,87.7,89.4
2019-01-26 00:00,35.24,62.89,87.5,90.3
2019-01-25 23:00,34.85,62.64,87.5,90.1
2019-01-25 22:00,35.18,62.38,87.7,90.1
2019-01-25 21:00,35.18,62.71,88.4,89.9
2019-01-25 20:00,34.91,62.71,88.7,90.3
2019-01-25 19:00,35.24,63.17,88.3,90.7
2019-01-25 18:00,34.98,63.24,88.6,90.3
2019-01-25 17:00,35.11,63.17,88.6,90.7
2019-01-25 16:00,34.99,63.17,88.3,90.0
2019-01-25 15:00,34.8,63.04,88.3,90.2
2019-01-25 14:00,35.26,62.77,88.5,90.0
2019-01-25 13:00,35.18,62.7,89.0,91.1
2019-01-25 12:00,35.04,60.93,88.9,90.9
2019-01-25 11:00,35.44,62.63,88.8,91.0
2019-01-25 10:00,35.18,62.96,89.5,91.3
2019-01-25 09:00,35.37,63.4,89.3,91.4
2019-01-25 08:00,35.37,63.53,89.6,91.4
2019-01-25 07:00,35.37,63.53,89.6,91.4
2019-01-25 06:00,35.7,63.41,89.7,91.2
2019-01-25 05:00,35.37,63.68,90.0,91.2
2019-01-25 04:00,35.37,63.62,89.8,91.4
2019-01-25 03:00,35.37,63.57,90.0,91.4
2019-01-25 02:00,35.37,63.69,90.0,91.6
2019-01-25 01:00,35.24,63.76,90.3,91.3
2019-01-25 00:00,35.5,63.83,90.3,91.9
2019-01-24 23:00,35.5,63.75,90.0,90.7
2019-01-24 22:00,35.5,63.83,90.3,91.1
2019-01-24 21:00,35.7,64.03,90.0,90.2
2019-01-24 20:00,35.7,64.1,90.3,90.2
2019-01-24 19:00,35.83,64.16,90.3,90.6
2019-01-24 18:00,35.9,64.36,90.2,89.6
2019-01-24 17:00,36.09,64.69,90.2,90.3
2019-01-24 16:00,35.63,64.69,90.2,90.5
2019-01-24 15:00,35.96,64.63,90.5,90.8
2019-01-24 14:00,35.83,64.89,90.6,90.8
2019-01-24 13:00,36.09,64.89,90.2,91.7
2019-01-24 12:00,35.83,65.27,89.9,91.9
2019-01-24 11:00,160.5,65.34,88.4,92.2
2019-01-24 10:00,160.5,65.12,90.0,92.2
2019-01-24 09:00,160.5,65.27,90.4,91.7
2019-01-24 08:00,160.5,65.59,90.9,91.2
2019-01-24 07:00,160.5,65.52,91.1,91.6
2019-01-24 06:00,160.5,65.8,91.3,91.8
2019-01-24 05:00,160.5,65.8,91.2,91.5
2019-01-24 04:00,160.5,65.81,91.4,91.6
2019-01-24 03:00,160.5,65.94,91.7,91.0
2019-01-24 02:00,160.5,66.07,91.8,91.9
2019-01-24 01:00,160.5,66.14,92.2,92.2
2019-01-24 00:00,160.7,66.33,92.4,92.5
2019-01-23 23:00,160.5,66.4,92.8,93.0
2019-01-23 22:00,160.5,66.47,92.8,93.0
2019-01-23 21:00,160.5,66.53,93.0,93.0
2019-01-23 20:00,160.5,66.87,93.3,93.4
2019-01-23 19:00,160.5,67.06,93.6,93.6
2019-01-23 18:00,160.5,66.6,93.7,93.8
2019-01-23 17:00,35.83,66.87,93.8,94.0
2019-01-23 16:00,36.55,67.53,93.7,94.1
2019-01-23 15:00,37.14,67.92,93.4,94.3
2019-01-23 14:00,37.33,68.19,94.0,94.1
2019-01-23 13:00,37.6,68.45,93.6,94.7
2019-01-23 12:00,37.53,69.11,92.9,94.8
2019-01-23 11:00,37.92,69.37,92.6,95.2
2019-01-23 10:00,38.51,69.63,92.2,94.0
2019-01-23 09:00,160.5,70.1,92.9,94.8
2019-01-23 08:00,160.5,70.4,93.0,95.0
2019-01-23 07:00,160.5,70.4,93.0,94.6
2019-01-23 06:00,160.5,70.8,93.2,94.9
2019-01-23 05:00,38.38,71.3,93.4,95.6
2019-01-23 04:00,39.23,71.4,94.6,96.3
2019-01-23 03:00,38.05,71.6,94.6,97.0
2019-01-23 02:00,38.64,71.6,94.9,97.3
2019-01-23 01:00,160.5,72.0,95.4,97.3
2019-01-23 00:00,37.4,72.6,95.3,97.8
2019-01-22 23:00,160.6,73.6,93.8,96.8
2019-01-22 22:00,160.5,71.7,90.9,95.6
2019-01-22 21:00,35.18,69.69,90.8,94.9
2019-01-22 20:00,33.47,69.83,89.6,94.2
2019-01-22 19:00,34.59,68.84,89.2,93.5
2019-01-22 18:00,32.3,65.8,87.1,91.3
2019-01-22 17:00,31.84,64.6,85.7,89.5
2019-01-22 16:00,29.03,64.48,85.7,89.4
2019-01-22 15:00,29.03,61.58,83.2,87.8
2019-01-22 14:00,28.7,61.96,82.4,85.1
2019-01-22 13:00,28.7,61.3,82.8,87.0
2019-01-22 12:00,28.7,62.29,84.8,86.8
2019-01-22 11:00,28.76,62.09,84.9,87.7
2019-01-22 10:00,28.96,61.82,83.5,87.6
2019-01-22 09:00,29.09,62.35,84.9,88.0
2019-01-22 08:00,28.95,62.41,84.1,88.0
2019-01-22 07:00,28.89,62.35,84.7,88.3
2019-01-22 06:00,29.09,62.41,85.1,88.3
2019-01-22 05:00,29.09,61.95,82.2,86.0
2019-01-22 04:00,29.08,62.22,82.0,85.6
2019-01-22 03:00,29.08,62.28,82.1,85.0
2019-01-22 02:00,29.07,62.22,82.3,85.6
2019-01-22 01:00,29.07,62.48,82.4,85.4
2019-01-22 00:00,29.08,62.35,82.4,85.7
2019-01-21 23:00,28.94,62.49,82.5,85.8
2019-01-21 22:00,29.14,62.48,82.6,85.9
2019-01-21 21:00,29.01,62.56,82.8,85.8
2019-01-21 20:00,29.14,62.56,82.9,86.1
2019-01-21 19:00,29.09,62.56,82.8,86.9
2019-01-21 18:00,29.09,62.3,82.7,85.8
2019-01-21 17:00,29.03,62.51,82.3,86.4
2019-01-21 16:00,28.83,62.58,82.3,86.4
2019-01-21 15:00,28.89,62.44,82.1,86.6
2019-01-21 14:00,28.89,62.37,82.1,86.6
2019-01-21 13:00,29.03,62.03,82.6,86.5
2019-01-21 12:00,28.89,62.42,82.7,86.8
2019-01-21 11:00,28.7,62.48,82.6,86.9
2019-01-21 10:00,28.82,62.42,82.9,87.0
2019-01-21 09:00,160.5,62.74,82.6,87.4
2019-01-21 08:00,160.5,63.01,82.9,87.3
2019-01-21 07:00,160.5,63.01,82.9,87.5
2019-01-21 06:00,160.5,63.14,83.2,87.6
2019-01-21 05:00,160.5,63.14,83.2,87.7
2019-01-21 04:00,160.5,63.14,83.4,87.7
2019-01-21 03:00,160.5,63.28,83.4,87.7
2019-01-21 02:00,160.5,63.27,83.4,87.7
2019-01-21 01:00,143.3,63.4,83.2,87.9
2019-01-21 00:00,145.4,63.28,83.4,87.5
2019-01-20 23:00,28.88,63.42,83.1,86.5
2019-01-20 22:00,28.89,63.28,83.5,87.7
2019-01-20 21:00,29.09,63.16,82.8,87.0
2019-01-20 20:00,29.09,63.21,81.7,87.4
2019-01-20 19:00,29.09,62.77,83.8,88.4
2019-01-20 18:00,29.09,62.81,83.9,88.5
2019-01-20 17:00,28.96,62.69,84.1,88.7
2019-01-20 16:00,28.89,62.76,84.1,88.8
2019-01-20 15:00,28.76,62.82,84.1,88.8
2019-01-20 14:00,28.76,62.55,84.0,88.8
2019-01-20 13:00,28.63,62.68,84.2,88.8
2019-01-20 12:00,28.7,61.75,84.1,87.9
2019-01-20 11:00,28.7,61.49,84.5,88.1
2019-01-20 10:00,145.0,63.01,84.9,89.2
2019-01-20 09:00,145.0,63.14,84.7,89.1
2019-01-20 08:00,28.96,63.47,84.9,89.5
2019-01-20 07:00,28.96,63.68,84.7,89.5
2019-01-20 06:00,29.09,63.81,86.0,89.5
2019-01-20 05:00,29.09,63.61,86.0,89.6
2019-01-20 04:00,28.96,63.82,86.0,89.6
2019-01-20 03:00,29.09,63.67,86.0,89.7
2019-01-20 02:00,29.09,63.94,86.4,89.7
2019-01-20 01:00,29.09,63.69,86.4,89.9
2019-01-20 00:00,29.16,63.49,86.0,90.0
2019-01-19 23:00,28.96,63.57,86.1,90.2
2019-01-19 22:00,29.16,63.36,86.4,90.3
2019-01-19 21:00,29.09,63.37,86.5,90.4
2019-01-19 20:00,29.16,64.29,86.3,89.4
2019-01-19 19:00,29.09,63.48,85.6,89.8
2019-01-19 18:00,29.16,63.56,84.9,89.6
2019-01-19 17:00,29.29,63.56,83.6,88.1
2019-01-19 16:00,29.61,63.96,81.8,89.4
2019-01-19 15:00,29.61,62.63,83.0,88.8
2019-01-19 14:00,29.55,63.17,84.7,87.9
2019-01-19 13:00,29.55,62.76,83.3,88.8
2019-01-19 12:00,29.94,63.15,82.4,89.1
2019-01-19 11:00,29.88,63.03,82.2,89.4
2019-01-19 10:00,30.14,63.34,82.5,88.4
2019-01-19 09:00,30.46,63.34,82.4,89.4
2019-01-19 08:00,30.4,63.67,84.5,89.2
2019-01-19 07:00,29.81,64.19,84.4,88.6
2019-01-19 06:00,30.14,64.26,85.1,89.7
2019-01-19 05:00,29.68,63.9,84.0,88.3
2019-01-19 04:00,29.94,63.81,85.2,88.8
2019-01-19 03:00,29.09,63.8,84.1,87.9
2019-01-19 02:00,29.55,63.82,84.9,87.7
2019-01-19 01:00,28.96,63.62,84.9,86.1
2019-01-19 00:00,28.7,63.03,83.1,88.0
2019-01-18 23:00,27.78,62.77,83.6,88.0
2019-01-18 22:00,29.03,62.24,83.4,87.7
2019-01-18 21:00,28.11,61.32,81.1,86.1
2019-01-18 20:00,28.7,60.8,78.98,85.6
2019-01-18 19:00,28.7,59.02,78.99,82.9
2019-01-18 18:00,28.5,59.02,79.68,82.6
2019-01-18 17:00,28.76,59.28,79.28,83.6
2019-01-18 16:00,28.7,59.15,79.41,83.5
2019-01-18 15:00,28.5,59.21,79.43,83.2
2019-01-18 14:00,27.52,59.15,79.46,83.4
2019-01-18 13:00,28.24,58.95,79.19,84.2
2019-01-18 12:00,28.57,58.81,79.45,84.3
2019-01-18 11:00,28.57,59.19,79.28,83.9
2019-01-18 10:00,28.7,59.72,77.85,83.6
2019-01-18 09:00,28.7,59.85,78.31,83.9
2019-01-18 08:00,28.11,59.86,78.98,85.1
2019-01-18 07:00,28.57,59.97,77.91,83.2
2019-01-18 06:00,28.63,59.99,80.6,83.2
2019-01-18 05:00,29.16,59.6,79.95,84.0
2019-01-18 04:00,29.16,58.95,79.21,83.7
2019-01-18 03:00,29.55,58.82,77.66,82.0
2019-01-18 02:00,29.09,57.69,77.06,82.1
2019-01-18 01:00,29.55,57.89,75.98,83.5
2019-01-18 00:00,28.57,57.29,76.19,81.6
2019-01-17 23:00,28.31,57.3,75.11,81.5
2019-01-17 22:00,28.04,56.64,77.39,80.6
2019-01-17 21:00,27.45,56.43,76.32,80.9
2019-01-17 20:00,27.26,56.44,75.49,80.0
2019-01-17 19:00,27.0,56.38,74.88,81.2
2019-01-17 18:00,25.75,55.53,75.36,80.4
2019-01-17 17:00,26.08,55.46,75.91,80.8
2019-01-17 16:00,26.02,54.67,74.44,79.81
2019-01-17 15:00,26.02,54.6,74.17,79.56
2019-01-17 14:00,26.02,54.33,74.1,77.82
2019-01-17 13:00,26.47,53.92,74.03,79.15
2019-01-17 12:00,27.0,54.12,73.36,79.15
2019-01-17 11:00,27.13,55.1,75.49,79.28
2019-01-17 10:00,27.26,55.43,74.53,79.54
2019-01-17 09:00,27.13,55.52,73.85,79.53
2019-01-17 08:00,27.39,55.56,74.52,79.99
2019-01-17 07:00,25.1,54.97,74.12,78.85
2019-01-17 06:00,25.82,54.24,74.39,75.76
2019-01-17 05:00,25.36,53.92,73.45,77.91
2019-01-17 04:00,25.56,53.79,72.51,77.77
2019-01-17 03:00,25.82,53.78,72.64,77.37
2019-01-17 02:00,25.82,53.79,73.72,78.58
2019-01-17 01:00,25.03,53.65,74.12,78.65
2019-01-17 00:00,24.64,53.91,74.32,78.04
2019-01-16 23:00,25.23,53.78,74.31,78.04
2019-01-16 22:00,25.43,53.78,74.39,78.17
2019-01-16 21:00,25.36,53.98,74.39,78.04
2019-01-16 20:00,25.36,53.84,74.52,78.18
2019-01-16 19:00,25.43,53.91,74.52,78.31
2019-01-16 18:00,25.42,53.85,74.39,78.65
2019-01-16 17:00,25.23,53.72,74.32,78.65
2019-01-16 16:00,25.22,53.78,74.39,78.45
2019-01-16 15:00,24.95,53.58,74.39,78.58
2019-01-16 14:00,25.22,53.78,74.32,78.33
2019-01-16 13:00,25.4,53.58,74.26,78.45
2019-01-16 12:00,25.32,53.58,74.37,78.64
2019-01-16 11:00,25.32,53.38,74.34,78.53
2019-01-16 10:00,25.12,54.04,74.12,78.06
2019-01-16 09:00,25.11,53.84,74.18,78.67
2019-01-16 08:00,25.3,53.91,73.9,78.73
2019-01-16 07:00,25.17,54.17,74.16,78.51
2019-01-16 06:00,25.3,54.17,73.9,78.64
2019-01-16 05:00,25.31,54.17,74.16,78.78
2019-01-16 04:00,25.77,54.17,74.16,78.9
2019-01-16 03:00,25.19,54.17,74.56,79.04
2019-01-16 02:00,25.51,54.24,74.43,79.3
2019-01-16 01:00,25.64,54.17,74.31,79.04
2019-01-16 00:00,25.51,54.24,74.86,79.59
2019-01-15 23:00,25.51,54.3,74.86,79.34
2019-01-15 22:00,25.51,54.17,74.86,79.34
2019-01-15 21:00,25.38,54.04,74.86,79.14
2019-01-15 20:00,25.51,54.44,75.13,79.74
2019-01-15 19:00,25.32,54.31,75.22,79.47
2019-01-15 18:00,25.51,54.44,74.76,79.25
2019-01-15 17:00,25.51,54.3,74.92,79.12
2019-01-15 16:00,25.52,54.44,74.79,78.98
2019-01-15 15:00,25.38,54.17,74.66,78.92
2019-01-15 14:00,25.32,54.17,74.66,79.12
2019-01-15 13:00,25.32,53.84,74.71,78.31
2019-01-15 12:00,25.32,54.3,74.75,78.67
2019-01-15 11:00,25.12,54.57,74.86,78.47
2019-01-15 10:00,24.47,54.7,74.86,79.34
2019-01-15 09:00,24.47,54.57,74.99,79.2
2019-01-15 08:00,24.4,54.7,75.13,79.61
2019-01-15 07:00,24.6,54.7,74.86,79.46
2019-01-15 06:00,24.53,54.57,74.99,79.18
2019-01-15 05:00,24.66,54.44,75.13,79.99
2019-01-15 04:00,24.66,54.44,75.26,79.73
2019-01-15 03:00,24.53,54.7,75.28,79.61
2019-01-15 02:00,24.73,54.63,75.69,79.9
2019-01-15 01:00,24.53,54.83,75.28,79.9
2019-01-15 00:00,24.73,54.57,75.15,79.88
2019-01-14 23:00,24.53,54.7,75.93,79.74
2019-01-14 22:00,24.73,54.5,75.94,80.5
2019-01-14 21:00,24.66,54.76,76.08,79.88
2019-01-14 20:00,24.66,54.83,76.09,80.1
2019-01-14 19:00,24.6,54.7,76.29,80.6
2019-01-14 18:00,24.47,54.71,76.1,80.5
2019-01-14 17:00,24.86,54.77,76.2,80.2
2019-01-14 16:00,24.6,54.58,76.27,80.4
2019-01-14 15:00,24.92,54.76,76.07,80.5
2019-01-14 14:00,25.12,54.7,75.28,80.2
2019-01-14 13:00,24.86,53.38,75.6,80.5
2019-01-14 12:00,24.47,53.12,75.73,80.4
2019-01-14 11:00,24.47,54.11,75.99,80.5
2019-01-14 10:00,24.07,54.76,75.89,80.6
2019-01-14 09:00,24.07,54.96,75.89,80.7
2019-01-14 08:00,24.07,54.96,76.09,80.4
2019-01-14 07:00,24.4,55.03,76.23,80.4
2019-01-14 06:00,24.47,55.03,76.37,81.0
2019-01-14 05:00,24.4,54.96,76.58,80.8
2019-01-14 04:00,24.66,54.97,76.52,81.1
2019-01-14 03:00,24.53,55.09,76.66,81.2
2019-01-14 02:00,24.47,55.36,76.92,81.3
2019-01-14 01:00,24.42,55.25,76.94,81.3
2019-01-14 00:00,24.49,55.1,76.14,81.1
2019-01-13 23:00,24.49,55.25,75.73,80.3
2019-01-13 22:00,24.37,55.3,76.27,81.2
2019-01-13 21:00,24.36,55.23,76.41,80.1
2019-01-13 20:00,24.29,55.25,75.87,79.79
2019-01-13 19:00,24.29,55.05,76.41,80.2
2019-01-13 18:00,24.49,55.31,76.41,81.3
2019-01-13 17:00,24.93,55.31,76.49,80.4
2019-01-13 16:00,24.94,54.93,76.03,81.0
2019-01-13 15:00,25.13,54.92,76.97,80.9
2019-01-13 14:00,25.13,54.98,76.63,81.0
2019-01-13 13:00,25.39,54.38,76.7,81.1
2019-01-13 12:00,25.19,54.17,76.95,81.4
2019-01-13 11:00,25.32,54.44,77.21,81.4
2019-01-13 10:00,25.32,55.36,77.08,81.5
2019-01-13 09:00,25.45,55.49,77.08,81.4
2019-01-13 08:00,25.58,55.62,77.21,81.0
2019-01-13 07:00,25.78,55.62,77.21,81.5
2019-01-13 06:00,25.93,55.38,77.34,81.4
2019-01-13 05:00,25.99,55.64,77.21,81.4
2019-01-13 04:00,26.07,55.7,77.62,81.1
2019-01-13 03:00,26.0,55.77,77.48,80.5
2019-01-13 02:00,25.87,55.37,77.35,80.5
2019-01-13 01:00,25.95,55.63,77.62,81.0
2019-01-13 00:00,26.07,55.89,77.28,81.7
2019-01-12 23:00,26.07,56.03,77.21,81.9
2019-01-12 22:00,26.07,55.92,76.68,82.1
2019-01-12 21:00,26.06,55.78,75.33,82.2
2019-01-12 20:00,26.08,55.9,74.32,82.4
2019-01-12 19:00,25.82,55.92,74.52,82.6
2019-01-12 18:00,26.08,56.05,75.67,82.6
2019-01-12 17:00,26.02,56.05,76.29,82.6
2019-01-12 16:00,26.02,55.92,76.57,82.9
